source_file,dataset_version,difficulty_level,difficulty_name,feature_variant,size_scene_variant,target_size_condition,distractor_count_condition,condition,video_id,category,original_prediction,swapped_prediction
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,low_boundary,l5_size_only_small_few_sample_001_low_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,temporal_boundary,l5_size_only_small_few_sample_001_temporal_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,visual_boundary,l5_size_only_small_few_sample_001_visual_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,audio_boundary,l5_size_only_small_few_sample_001_audio_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,low_boundary,l5_size_only_small_few_sample_002_low_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,temporal_boundary,l5_size_only_small_few_sample_002_temporal_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,visual_boundary,l5_size_only_small_few_sample_002_visual_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,audio_boundary,l5_size_only_small_few_sample_002_audio_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,low_boundary,l5_size_only_small_few_sample_003_low_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,temporal_boundary,l5_size_only_small_few_sample_003_temporal_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,visual_boundary,l5_size_only_small_few_sample_003_visual_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,audio_boundary,l5_size_only_small_few_sample_003_audio_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,low_boundary,l5_size_only_small_few_sample_004_low_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,temporal_boundary,l5_size_only_small_few_sample_004_temporal_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,visual_boundary,l5_size_only_small_few_sample_004_visual_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,audio_boundary,l5_size_only_small_few_sample_004_audio_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,low_boundary,l5_size_only_small_few_sample_005_low_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,temporal_boundary,l5_size_only_small_few_sample_005_temporal_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,visual_boundary,l5_size_only_small_few_sample_005_visual_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,audio_boundary,l5_size_only_small_few_sample_005_audio_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,low_boundary,l5_size_only_small_few_sample_006_low_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,temporal_boundary,l5_size_only_small_few_sample_006_temporal_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,visual_boundary,l5_size_only_small_few_sample_006_visual_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,audio_boundary,l5_size_only_small_few_sample_006_audio_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,low_boundary,l5_size_only_small_few_sample_007_low_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,temporal_boundary,l5_size_only_small_few_sample_007_temporal_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,visual_boundary,l5_size_only_small_few_sample_007_visual_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,audio_boundary,l5_size_only_small_few_sample_007_audio_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,low_boundary,l5_size_only_small_few_sample_008_low_boundary.mp4,original_correct_swapped_wrong,A,A
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,temporal_boundary,l5_size_only_small_few_sample_008_temporal_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,visual_boundary,l5_size_only_small_few_sample_008_visual_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,audio_boundary,l5_size_only_small_few_sample_008_audio_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,low_boundary,l5_size_only_small_few_sample_009_low_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,temporal_boundary,l5_size_only_small_few_sample_009_temporal_boundary.mp4,original_correct_swapped_wrong,A,A
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,visual_boundary,l5_size_only_small_few_sample_009_visual_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,audio_boundary,l5_size_only_small_few_sample_009_audio_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,low_boundary,l5_size_only_small_few_sample_010_low_boundary.mp4,original_correct_swapped_wrong,A,A
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,temporal_boundary,l5_size_only_small_few_sample_010_temporal_boundary.mp4,original_correct_swapped_wrong,A,A
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,visual_boundary,l5_size_only_small_few_sample_010_visual_boundary.mp4,both_wrong,B,A
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_few/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_few,size_only,small_few,small,few,audio_boundary,l5_size_only_small_few_sample_010_audio_boundary.mp4,both_wrong,B,A
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,low_boundary,l5_size_only_small_many_sample_001_low_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,temporal_boundary,l5_size_only_small_many_sample_001_temporal_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,visual_boundary,l5_size_only_small_many_sample_001_visual_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,audio_boundary,l5_size_only_small_many_sample_001_audio_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,low_boundary,l5_size_only_small_many_sample_002_low_boundary.mp4,both_wrong,B,A
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,temporal_boundary,l5_size_only_small_many_sample_002_temporal_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,visual_boundary,l5_size_only_small_many_sample_002_visual_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,audio_boundary,l5_size_only_small_many_sample_002_audio_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,low_boundary,l5_size_only_small_many_sample_003_low_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,temporal_boundary,l5_size_only_small_many_sample_003_temporal_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,visual_boundary,l5_size_only_small_many_sample_003_visual_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,audio_boundary,l5_size_only_small_many_sample_003_audio_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,low_boundary,l5_size_only_small_many_sample_004_low_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,temporal_boundary,l5_size_only_small_many_sample_004_temporal_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,visual_boundary,l5_size_only_small_many_sample_004_visual_boundary.mp4,original_wrong_swapped_correct,B,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,audio_boundary,l5_size_only_small_many_sample_004_audio_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,low_boundary,l5_size_only_small_many_sample_005_low_boundary.mp4,both_wrong,B,A
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,temporal_boundary,l5_size_only_small_many_sample_005_temporal_boundary.mp4,both_wrong,B,A
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,visual_boundary,l5_size_only_small_many_sample_005_visual_boundary.mp4,both_wrong,B,A
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,audio_boundary,l5_size_only_small_many_sample_005_audio_boundary.mp4,both_wrong,B,A
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,low_boundary,l5_size_only_small_many_sample_006_low_boundary.mp4,both_wrong,B,A
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,temporal_boundary,l5_size_only_small_many_sample_006_temporal_boundary.mp4,both_wrong,B,A
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,visual_boundary,l5_size_only_small_many_sample_006_visual_boundary.mp4,both_wrong,B,A
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,audio_boundary,l5_size_only_small_many_sample_006_audio_boundary.mp4,both_wrong,B,A
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,low_boundary,l5_size_only_small_many_sample_007_low_boundary.mp4,both_wrong,B,A
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,temporal_boundary,l5_size_only_small_many_sample_007_temporal_boundary.mp4,both_wrong,B,A
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,visual_boundary,l5_size_only_small_many_sample_007_visual_boundary.mp4,both_wrong,B,A
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,audio_boundary,l5_size_only_small_many_sample_007_audio_boundary.mp4,both_wrong,B,A
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,low_boundary,l5_size_only_small_many_sample_008_low_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,temporal_boundary,l5_size_only_small_many_sample_008_temporal_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,visual_boundary,l5_size_only_small_many_sample_008_visual_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,audio_boundary,l5_size_only_small_many_sample_008_audio_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,low_boundary,l5_size_only_small_many_sample_009_low_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,temporal_boundary,l5_size_only_small_many_sample_009_temporal_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,visual_boundary,l5_size_only_small_many_sample_009_visual_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,audio_boundary,l5_size_only_small_many_sample_009_audio_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,low_boundary,l5_size_only_small_many_sample_010_low_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,temporal_boundary,l5_size_only_small_many_sample_010_temporal_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,visual_boundary,l5_size_only_small_many_sample_010_visual_boundary.mp4,both_correct,A,B
/private/tmp/vlm_results_20260612_163602/results/Qwen_Qwen3-VL-8B-Instruct/l5_feature_ablation_v1_size_stress_L5_size_only_small_many/20260612_162433/raw_results.jsonl,l5_feature_ablation_v1,5,L5_size_only_small_many,size_only,small_many,small,many,audio_boundary,l5_size_only_small_many_sample_010_audio_boundary.mp4,both_correct,A,B
